category,venue_id,name,longitude,created_on,lattitude
shopping,12645,MKW Surfaces,-0.268467664718628,1514977346,51.6098021162238
default,12646,Snel.com B.V.,4.40554976463318,1514981584,51.9307414337293
shopping,12647,Trendymeubels.nl,4.40543711185455,1514981688,51.9308142046747
default,12648,Hostner.com,4.43164765834808,1514981808,51.9234869014144
shopping,12649,Магазин 3D ручек,27.5426441431046,1514982425,53.9362361993948
shopping,12650,Risso Cornici,9.32788074016571,1514985199,44.3151281355128
default,12656,JB informatica,-53.4258699417114,1515038043,-24.9735027529198
default,12651,Computer Music Cave,100.60661315918,1514994097,13.5991069494417
default,12652,Studio EON,19.8149693012238,1515004543,41.3287563887334
default,12653,Eon Impresa,13.3275693655014,1515004715,43.6107835655403
atm,12654,Bitcoin ATM,-80.0529903173447,1515011337,40.5338980640902
shopping,12655,Adicta a la Belleza,-75.5255877971649,1515033569,5.07546991982249
shopping,12657,Emporio Canela,-72.1017855405807,1515053546,-36.6084615200235
default,12658,SESTAVSI.CZ - pobočka Mironet Teplice,13.8237136602402,1515060711,50.6423816777807
shopping,12659,Timepiece Bank,4.4191700220108,1515069807,51.2159601898783
shopping,12661,Zeitgeist Erlebnisreisen GmbH,6.93769454956055,1515072930,50.9530369668866
trezor retailer,12662,CopyComp,18.1333744525909,1515073195,47.7616135341892
default,12667,Studio Caroppo Paiano,18.2968550920486,1515095760,40.1279209265821
default,12668,Ad Extra Digital Agency,37.3919302225113,1515097517,55.8051853959614
atm,12669,CLICK BTC,-74.0708649158478,1515109789,4.60451917720519
sports,12670,Egészségsarok - Natural Medicine Holistic Healers Budapest,19.0786439180374,1515129014,47.5076279623733
shopping,12671,El Zapatazo,-75.3930663889332,1515131082,9.30168869266368
default,12673,PCSNet Umbria,12.3469591140747,1515145963,43.0709529920016
shopping,12675,Imam Baildi,24.4753557443619,1515149339,35.3697702448827
shopping,12674,Alda Shop,24.4754415750504,1515149170,35.3697571219061
food,12676,九州焼肉てにをは,139.735654592514,1515153062,35.671743989724
default,12677,PropaGon Marketing Digital,-38.4932291507721,1515169468,-12.9886990293825
default,12678,IDGAF Design,30.2613258361816,1515170960,59.9689308154077
sports,12679,Maxim,30.2821451425552,1515171188,59.8534343512932
default,12680,"Praxiszentrum Meinradsberg, Angelika Krall",8.74988079071045,1515178592,47.1252110840078
default,12684,Acryptomoney,-81.3939714431763,1515187888,28.4379401977419
shopping,12682,Apogee House (Lighting & Design),-80.3513431549072,1515181942,25.6085829791909
grocery,12683,MERKE & GANE,-74.0248489379883,1515187191,4.5873761534497
grocery,12685,MERKE & GANE,-73.9552402496338,1515188397,4.66839280839603
default,12686,ONEGASTRO,-9.35336172580719,1515228251,38.7757959345417
default,12687,COMECA SA,-9.18119072914124,1515228503,38.7502762920334
default,12688,La Serre Ô Délices,-1.01863861083984,1515244651,44.6919660081102
default,12689,Seacoast Cleaning,-70.8739614486694,1515251545,43.1838538961789
default,12690,Elitki,36.2329638004303,1515259033,50.0050497908536
shopping,12691,Up In Smoke,-92.4448013305664,1515273694,42.5325912901173
lodging,12744,We don't accept bitcoin anymore. sorry,127.007258534431,1515566680,37.5623371397965
sports,12692,Relevé Escuela de Baile,-103.327499628067,1515279313,20.7011909836653
shopping,12693,KEK SP. Z O.O.,18.2637566328049,1515281838,50.1066700758377
default,12694,Salon Przyjemny Sen,18.2217156887054,1515282134,50.0918769756112
cafe,12711,2BIGBAR,30.282096862793,1515371390,59.8531460830319
shopping,12696,JRG Informatica,-66.887286901474,1515283855,10.4870681346183
shopping,12697,Fullfunction Screen,100.488263368607,1515313809,13.7077318159109
shopping,12698,U Screen,100.488070249557,1515314605,13.7082738241941
default,12699,My Screen,100.489250421524,1515314679,13.7077735089001
default,12700,Yuu Super Screen!!!,100.488504767418,1515314796,13.7083884796322
attraction,12701,UUU Screen,100.488531589508,1515315064,13.7091285270226
default,12702,MG Home Services ,-83.3612430095673,1515318117,43.1518413924568
default,12703,QualityMetalRoofs.com,-83.4535002708435,1515318345,43.21280015409
default,12704,QualityMetalRoofs.com,-83.4418487548828,1515318855,42.4829851534995
default,12705,Papelera Andorpel,-58.600527048111,1515335635,-34.6355472354945
lodging,12706,Baycan Travel,49.944030046463,1515336071,40.4040767854711
nightlife,12707,Jambalaya37,7.3103392124176,1515347311,44.8854085665997
default,12708,"Mgr. Tomas Elbert, advokát",14.4494247436523,1515364862,50.0823290611806
grocery,12712,Agricura,8.66583108901978,1515400304,39.4983533822208
shopping,12713,CIBER ARENA,0.104504227638245,1515404820,38.8374805106279
attraction,12714,Herní klub V111,15.1240700483322,1515412440,50.1456181720775
atm,12710,Bitcoin ATM,-83.0412232875824,1515369546,39.9574513966103
atm,12709,Bitcoin ATM,-82.9977822303772,1515369324,40.0744838423617
lodging,12745,We don't accept bitcoin anymore. sorry,126.919201612473,1515566819,37.5678266871124
food,12746,The Pub,137.837578654289,1515569995,36.7078442151301
default,12747,"Joel S. Sprout, Attorney at Law, LLC",-83.5552740097046,1515597917,40.0717335061354
default,12748,"Joel S. Sprout, Attorney at Law, LLC",-83.0633461475372,1515597991,39.9792165535015
cafe,12749,Funky Donuts,16.6075086593628,1515611067,49.2019458803436
shopping,12715,Ярославские магниты (YAROSLAVL MAGNETS),39.8840457201004,1515412510,57.6222114809634
default,12716,Звездочёт,76.8591231107712,1515412545,43.215607233955
nightlife,12717,Captain Sound,16.6055023670197,1515431983,49.1924041230978
default,12723,Hashbx.io,101.303644180298,1515491377,13.4519007490976
default,12718,Studio Legale VMDLAW,7.67623543739319,1515434225,45.068625854238
default,12719,Mint Dental of Franklin,-71.4002001285553,1515447020,42.0833220981655
default,12720,Arduino,-60.6582641601562,1515453274,-32.986707898902
default,12721,Digital Pirganj,89.2982482910156,1515459143,25.4104075598559
shopping,12722,Celaeno Comics,-0.130972266197205,1515484327,38.5427824867523
nightlife,12725,GAUČ,16.6447645425797,1515503232,49.3603280785879
default,12726,Mykolas Svirskis,23.9157021045685,1515518959,54.9016045882355
shopping,12729,Novaretis Sagl,8.94942104816437,1515529138,46.0098021381683
shopping,12730,Swiss InterWeb,6.43004357814789,1515530412,46.5539542136989
default,12731,Tess Strand Consulting,-122.672513723373,1515530750,45.5760883467604
food,12732,Pizzeria Di Mara ,2.23236340290896,1515533766,41.6372465669478
default,12733,Lumo Landscape,-122.627302408218,1515536354,45.5643493468427
shopping,12734,Things That Glow,-104.99932050705,1515537224,39.7287589830575
lodging,12735,Residência Aviz,-9.37957227230072,1515545882,39.3585741429997
default,12736,Bright Brain Private Tutors,-97.7916133403778,1515550626,30.4479059966264
sports,12737,찬스바이크 / Chance Bike,126.941893100739,1515555065,37.389680413066
shopping,12739,Porosus Shop,98.3424371480942,1515564696,7.8597364011016
default,12740,Earn Free Bitcoins,14.4662582874298,1515564752,50.1005421090992
shopping,12750,Radio Rotor,4.87289786338806,1515615097,52.3672900157608
default,12751,S&R Motors,-122.090973258018,1515624555,37.6776048300047
default,12752,Jose Henriquez,-82.3909378051758,1515625209,8.74028837762428
transport,11906,Wilder Automotive,-72.2744554281235,1511847345,42.9444272031744
shopping,12763,The Project Garments,23.7674885988235,1515684523,38.0529997085775
default,12764,Ing. José Fco. Alvarez y Asoc.,-84.0590143203735,1515684801,9.95173185870362
shopping,12754,Allevamento Chihuahua Moonlightfire,14.8926544189453,1515631349,40.977435737852
cafe,12755,The Brunswick Project,153.042973279953,1515645834,-27.4644896682879
default,12756,Petr Dvořák - graphic work,14.4407558441162,1515660941,50.0711541405666
default,12672,Levita srl,12.3468142747879,1515145865,43.0708511043287
transport,12757,tesla-verleih.de,12.1143311262131,1515673685,49.0184660546944
default,12758,Internetseite24,10.1742517948151,1515675325,53.2189884631444
default,12759,MolinosTeam,30.3158015012741,1515678021,59.9651800383023
shopping,12771,Ciclos La Paz,-110.314160585403,1515701424,24.1533617211902
default,12766,El Nido Paradise,119.391587376595,1515684960,11.1814226167332
default,12762,Tropical Paradise Travel & Tours,118.744601011276,1515684439,9.74011488650663
grocery,12770,Mercadito Lizarraga,-110.3139513731,1515701230,24.1536211443697
shopping,12775,Vape House,-84.2102735441131,1515732887,10.0188715050768
default,12768,EZping,51.5449333190918,1515700391,32.8614297214503
default,12769,EZmarket,51.5449923276901,1515700537,32.8613170705679
shopping,12772,Království módy s.r.o.,18.2478511333466,1515704680,49.8265845686597
atm,12773,LocalBitcoin,-75.9342116117477,1515709354,4.26463685266758
default,12774,Intertax,-84.1530847549438,1515709533,9.94274943952376
default,12776,Law firm Yeyul,127.017241716385,1515737931,37.4946732425713
default,12777,"Law firm Yeyul (법무법인예율, 성북지점)",127.019736170769,1515738082,37.585270641401
default,12778,Aloha Studio ,43.9876967668533,1515738202,56.3276829042764
default,12779,OK patent law firm,129.081727266312,1515739423,35.1859097961558
shopping,12780,OldschoolUniform,127.024247646332,1515740711,37.5745403084824
default,12781,Stavridis Law Office,23.5477566719055,1515754383,41.0867102708537
default,12782,우리미래 경기도당,127.075123786926,1515754447,37.2536412743195
default,12783,우리미래,127.012982368469,1515754864,37.4886547579658
lodging,12786,맥썸 게스트하우스 함,14.4713008403778,1515767950,50.1004939355646
lodging,12787,맥썸 게스트하우스,126.598205566406,1515768153,33.4795630944418
attraction,12788,Viña Tipaume,-70.7916820049286,1515770551,-34.3889474744138
shopping,12789,Bit Wines,-70.5970340967178,1515770669,-33.4316830852346
lodging,12791,cave houses,25.3772217035294,1515772140,36.4615890578404
default,12792,Finveritas,37.6423358917236,1515775571,55.8114467330318
shopping,12785,Иконы Вятки,49.6832871437073,1515767625,58.6114044038585
food,12793,"Pizzeria ""Notte Piccante""",27.0533180236816,1515779487,46.2522859000087
shopping,12795,Safari-4x4,104.356008768082,1515781119,52.2895662008309
default,12800,Moloko Disco Club - Record Store,-77.0766234397888,1515787712,-12.0935736079491
default,12796,Depósito y Consultorio Dental San Charbel,-99.2069667577744,1515781241,19.477693648901
lodging,12798,Inselwirt - Hotel Restaurant,12.4248450994492,1515781866,47.8736768575188
default,12799,Hellers Building & Remodeling,-75.2446585893631,1515783236,40.2498443571557
lodging,12801,LaylaVilla Guesthouse,18.5895752906799,1515794771,-33.8898153059048
default,12802,Ветеринарная клиника Vetclinic Vasilek,37.3646199703217,1515796243,55.645827062868
default,12803,푸른공인중개사사무소,128.62289249897,1515840044,34.881587640032
default,12804,Baydental Wynnum,153.170480132103,1515841919,-27.4450773680163
cafe,12805,Caffeination Station,153.170528411865,1515842339,-27.4449821545925
nightlife,12767,HELL dance club s.r.o.,18.2838678359985,1515687245,49.8354152223116
atm,12806,BITCOIN EXCHANGE HOME- BITEH PERU,-71.9619941711426,1515852393,-13.5229908380748
default,12808,Gas Market - PrimaxGas,-77.0727717876434,1515858525,-12.0871532052103
default,12807,Gas Market - Lima Gas,-77.0708513259888,1515857158,-12.089718237535
shopping,12812,Optic Tomboy-Baz,4.31935966014862,1515861544,50.8631811010191
default,12822,Caffe Net Goldis,51.3360911607742,1515925691,35.7218092478193
default,12823,Cappers Applications Inc.,-79.7189104557037,1515934252,43.4365257979444
food,12824,Akron Creamery,-81.5155613422394,1515937746,41.0887439925689
food,12825,Hotel Regius ***,17.9014921188354,1515946472,50.7233754712756
default,12815,Pasha Jewellery,30.8706700801849,1515871510,36.8569908727824
default,12816,Optimo IT - Ledvinka & Ledvinka GbR,9.73863959312439,1515882352,52.4517922872722
default,12817,Optimo Invest - Martin Ledvinka,9.73878979682922,1515882491,52.4517530564892
default,12818,Optimo Consulting GmbH,9.73875761032104,1515882558,52.4518707487332
default,12819,Victor Aviña L.C.,-103.741852641106,1515900998,19.2770381411379
default,12820,MALRA,-103.731933832169,1515902110,19.2443895191804
shopping,12821,대진침대,127.069711089134,1515917446,37.2319642402497
food,12826,Jugox ,-73.1074905395508,1515946659,7.09887514372905
atm,12813,The Real Bitcoin Club #BCH #ETH,2.16533660888672,1515862600,41.4058811570027
default,12827,"ANTRE SK, s. r. o.",18.0836623907089,1515953541,48.3117571711521
default,12828,"ANTRE SK, s. r. o.",17.6239800453186,1515953687,47.9934112213671
default,12831,24HourWealthCoach,153.004859089851,1515994466,-27.4708486193024
shopping,12829,Aqua Mare fish spa,22.7988356351852,1515959612,37.5654200105131
default,12830,연세바로교정치과,126.715064048767,1515981049,37.4560213656119
default,12833,MAG Design,7.4319988489151,1516009691,46.9373560498069
shopping,12832,Stability,27.4832439422607,1516009666,53.8534885322828
shopping,12834,NovaGros,27.4728262424469,1516012966,53.9008932138016
default,12861,Aytac Engin - Bitcoin Alım/Satım,29.0129613876343,1516172335,41.0661188324374
default,12862,Bikeportalen,9.95825886726379,1516183625,57.5920017073573
default,12863,Dedigeeks,145.025796890259,1516191696,-37.8558807371675
default,12922,Custom Cabinetry,-122.502901554108,1516502460,37.9624284076987
cafe,12923,cafeK,139.626499414444,1516525208,35.3394417274837
shopping,12835,WakaTaka,23.591970205307,1516015929,46.772386033188
shopping,12836,Donga carrelages,4.83036129538959,1516017775,46.1735602312684
transport,12837,Goleaseit,9.95846807956696,1516019462,57.5920390827434
default,12838,Leasingoffer,9.95832324028015,1516020133,57.5919988323261
food,12839,札幌円山かん野,141.327787041664,1516021349,43.0559305696844
shopping,12840,Kangen Wasser Deutschland™,9.00722801685333,1516035515,48.2842066939854
food,12841,Restaurace U Pidly,12.7033871412277,1516049702,49.9730813300893
shopping,12842,Aurum fine jewellery ltd,174.745101928711,1516055211,-36.8476202962435
default,12843,Hazen lawn care and snowplowing,-86.5096521377563,1516060260,42.0417993274934
default,12844,Amr,35.9165382385254,1516061519,32.0329276899174
attraction,12845,Pineapple Tours,153.426336050034,1516079782,-28.0014636680097
default,12846,synafbil.dk,9.95798528194427,1516096934,57.5919930822628
shopping,12847,Ryttersko,9.95817303657532,1516096957,57.5919988323261
shopping,12848,Helse- & Idrætsklinikken,12.5014168024063,1516097183,55.7675117220774
shopping,12849,Puglia Ceramiche,16.8678385019302,1516106479,41.1282819057827
shopping,12850,Electronics Repair Shop,144.969009160995,1516109954,-37.7558124654012
default,12851,"lorente y lorente, s.l.",-0.883004665374756,1516114957,41.6527255675842
default,12852,SEIKO ASESORES,-0.883074402809143,1516115168,41.6526213537182
shopping,12853,ZENZETA,-79.378028512001,1516121782,43.6489595613817
shopping,12854,tallermocasin.com,1.43727242946625,1516128877,38.9101700462994
shopping,12855,Epsomtax.com Limited,174.781939387321,1516134314,-36.8517412593078
default,12856,Inka Massage ,-72.2632545232773,1516135691,-13.2586598146914
lodging,12857,Upscale apartment for rent,-9.41058397293091,1516142155,38.7291459344619
atm,12858,Repair Clinic,4.43042993545532,1516168029,52.2433879574632
default,12859,CryptoCoinExpress,4.43012416362762,1516168078,52.2435489064365
nightlife,12864,Castle Solis ,18.9371252059937,1516196866,42.2054386783203
cafe,12865,ПИЦЦАСОЛНЦА ,91.6782316536955,1516211044,53.6946823016309
shopping,12866,Kaltemp,-70.5528527498245,1516221155,-33.385944605386
